z_Rp,density_g_cm3,pressure_dyn_cm2,temperature_K,tau,velocity_km_s
-8.687683284457478,3.4653455211948563e-20,5.520132394983878e-07,249100.90443385573,5.203028063128194e-07,357.56051633633194
-8.614369501466275,3.4653455211948563e-20,5.520132394983878e-07,249100.90443385573,5.203028063128194e-07,357.56051633633194
-8.541055718475072,3.46373501249854e-20,5.515835297153174e-07,249022.72660441854,5.239408869812775e-07,357.567832250568
-8.467741935483868,3.46373501249854e-20,5.515835297153174e-07,249022.72660441854,5.239408869812775e-07,357.567832250568
-8.394428152492665,3.46373501249854e-20,5.515835297153174e-07,249022.72660441854,5.239408869812775e-07,357.567832250568
-8.321114369501466,3.46373501249854e-20,5.515835297153174e-07,249022.72660441854,5.239408869812775e-07,357.567832250568
-8.247800586510262,3.462062557572831e-20,5.511374595196449e-07,248941.54058912632,5.275531106942949e-07,357.57559101849415
-8.17448680351906,3.462062557572831e-20,5.511374595196449e-07,248941.54058912632,5.275531106942949e-07,357.57559101849415
-8.101173020527856,3.462062557572831e-20,5.511374595196449e-07,248941.54058912632,5.275531106942949e-07,357.57559101849415
-8.027859237536656,3.462062557572831e-20,5.511374595196449e-07,248941.54058912632,5.275531106942949e-07,357.57559101849415
-7.954545454545453,3.460368484047649e-20,5.506857709581585e-07,248859.29186363073,5.311395018854497e-07,357.5837592554714
-7.88123167155425,3.460368484047649e-20,5.506857709581585e-07,248859.29186363073,5.311395018854497e-07,357.5837592554714
-7.807917888563047,3.460368484047649e-20,5.506857709581585e-07,248859.29186363073,5.311395018854497e-07,357.5837592554714
-7.734604105571847,3.460368484047649e-20,5.506857709581585e-07,248859.29186363073,5.311395018854497e-07,357.5837592554714
-7.661290322580644,3.460368484047649e-20,5.506857709581585e-07,248859.29186363073,5.311395018854497e-07,357.5837592554714
-7.587976539589441,3.458670403211129e-20,5.502330879523284e-07,248776.80118849225,5.347003696060206e-07,357.59232173993377
-7.514662756598238,3.458670403211129e-20,5.502330879523284e-07,248776.80118849225,5.347003696060206e-07,357.59232173993377
-7.441348973607035,3.458670403211129e-20,5.502330879523284e-07,248776.80118849225,5.347003696060206e-07,357.59232173993377
-7.368035190615835,3.458670403211129e-20,5.502330879523284e-07,248776.80118849225,5.347003696060206e-07,357.59232173993377
-7.294721407624632,3.456975941077841e-20,5.497815637196193e-07,248694.49331760133,5.3823580423816e-07,357.6012995781363
-7.221407624633429,3.456975941077841e-20,5.497815637196193e-07,248694.49331760133,5.3823580423816e-07,357.6012995781363
-7.1480938416422255,3.456975941077841e-20,5.497815637196193e-07,248694.49331760133,5.3823580423816e-07,357.6012995781363
-7.074780058651026,3.456975941077841e-20,5.497815637196193e-07,248694.49331760133,5.3823580423816e-07,357.6012995781363
-7.001466275659823,3.455291721330262e-20,5.493329173612414e-07,248612.67021361858,5.417461168769505e-07,357.61072665568986
-6.9281524926686195,3.455291721330262e-20,5.493329173612414e-07,248612.67021361858,5.417461168769505e-07,357.61072665568986
-6.854838709677416,3.455291721330262e-20,5.493329173612414e-07,248612.67021361858,5.417461168769505e-07,357.61072665568986
-6.781524926686217,3.455291721330262e-20,5.493329173612414e-07,248612.67021361858,5.417461168769505e-07,357.61072665568986
-6.708211143695014,3.4536156307073324e-20,5.488865092130626e-07,248531.1957550742,5.452313855096911e-07,357.6206616097768
-6.63489736070381,3.4536156307073324e-20,5.488865092130626e-07,248531.1957550742,5.452313855096911e-07,357.6206616097768
-6.561583577712607,3.4536156307073324e-20,5.488865092130626e-07,248531.1957550742,5.452313855096911e-07,357.6206616097768
-6.488269794721404,3.4536156307073324e-20,5.488865092130626e-07,248531.1957550742,5.452313855096911e-07,357.6206616097768
-6.4149560117302045,3.451947234825755e-20,5.484423577671766e-07,248450.110666791,5.486919235069457e-07,357.631170199728
-6.341642228739001,3.451947234825755e-20,5.484423577671766e-07,248450.110666791,5.486919235069457e-07,357.631170199728
-6.268328445747798,3.451947234825755e-20,5.484423577671766e-07,248450.110666791,5.486919235069457e-07,357.631170199728
-6.195014662756595,3.451947234825755e-20,5.484423577671766e-07,248450.110666791,5.486919235069457e-07,357.631170199728
-6.121700879765395,3.451947234825755e-20,5.484423577671766e-07,248450.110666791,5.486919235069457e-07,357.631170199728
-6.048387096774192,3.450286982581096e-20,5.480003913268999e-07,248369.35124732603,5.521277977911381e-07,357.64234575527445
-5.975073313782989,3.450286982581096e-20,5.480003913268999e-07,248369.35124732603,5.521277977911381e-07,357.64234575527445
-5.901759530791786,3.450286982581096e-20,5.480003913268999e-07,248369.35124732603,5.521277977911381e-07,357.64234575527445
-5.828445747800586,3.450286982581096e-20,5.480003913268999e-07,248369.35124732603,5.521277977911381e-07,357.64234575527445
-5.755131964809383,3.4486315288103633e-20,5.475599950289454e-07,248288.8805714232,5.555393204800567e-07,357.6543163269995
-5.68181818181818,3.4486315288103633e-20,5.475599950289454e-07,248288.8805714232,5.555393204800567e-07,357.6543163269995
-5.608504398826977,3.4486315288103633e-20,5.475599950289454e-07,248288.8805714232,5.555393204800567e-07,357.6543163269995
-5.5351906158357735,3.4486315288103633e-20,5.475599950289454e-07,248288.8805714232,5.555393204800567e-07,357.6543163269995
-5.461876832844574,3.4461938272491486e-20,5.469402760946686e-07,248183.3024940703,5.589137125166356e-07,357.67039864827944
-5.388563049853367,3.4461938272491486e-20,5.469402760946686e-07,248183.3024940703,5.589137125166356e-07,357.67039864827944
-5.315249266862168,3.4461938272491486e-20,5.469402760946686e-07,248183.3024940703,5.589137125166356e-07,357.67039864827944
-5.241935483870968,3.4461938272491486e-20,5.469402760946686e-07,248183.3024940703,5.589137125166356e-07,357.67039864827944
-5.168621700879761,3.460918778947153e-20,5.804617770356991e-07,262273.59768541326,5.622888723529668e-07,356.9038274166286
-5.095307917888562,3.460918778947153e-20,5.804617770356991e-07,262273.59768541326,5.622888723529668e-07,356.9038274166286
-5.021994134897362,3.460918778947153e-20,5.804617770356991e-07,262273.59768541326,5.622888723529668e-07,356.9038274166286
-4.948680351906155,3.460918778947153e-20,5.804617770356991e-07,262273.59768541326,5.622888723529668e-07,356.9038274166286
-4.875366568914956,8.322139617243742e-20,1.5138825641285068e-05,2844654.6128107174,5.703036422014464e-07,183.58185131755215
-4.802052785923749,8.322139617243742e-20,1.5138825641285068e-05,2844654.6128107174,5.703036422014464e-07,183.58185131755215
-4.728739002932549,8.322139617243742e-20,1.5138825641285068e-05,2844654.6128107174,5.703036422014464e-07,183.58185131755215
-4.65542521994135,1.2408618055167745e-19,3.051361796874057e-05,3845409.9134496436,5.755687402918717e-07,117.72868579439935
-4.582111436950143,1.2408618055167745e-19,3.051361796874057e-05,3845409.9134496436,5.755687402918717e-07,117.72868579439935
-4.508797653958943,1.2828493926941329e-19,3.288780571204895e-05,4008958.6718976903,5.803221021393878e-07,106.26448612985129
-4.435483870967737,1.2828493926941329e-19,3.288780571204895e-05,4008958.6718976903,5.803221021393878e-07,106.26448612985129
-4.362170087976537,1.2723963442066574e-19,3.316130968704125e-05,4075506.7403001217,5.842566217781828e-07,94.40529157649927
-4.288856304985337,1.2723963442066574e-19,3.316130968704125e-05,4075506.7403001217,5.842566217781828e-07,94.40529157649927
-4.215542521994131,1.2658373961373955e-19,3.339787593620273e-05,4125848.5243512774,5.871208014939094e-07,75.99080112984781
-4.142228739002931,1.2658373961373955e-19,3.339787593620273e-05,4125848.5243512774,5.871208014939094e-07,75.99080112984781
-4.0689149560117315,1.2646080053354203e-19,3.355481691071046e-05,4149266.2231980693,5.887615170709729e-07,46.74460242576549
-3.9956011730205248,1.2646080053354203e-19,3.355481691071046e-05,4149266.2231980693,5.887615170709729e-07,46.74460242576549
-3.922287390029325,1.222284827928379e-19,3.356975643753023e-05,4294851.214501492,5.907194052182615e-07,15.404454188694217
-3.8489736070381184,1.222284827928379e-19,3.356975643753023e-05,4294851.214501492,5.907194052182615e-07,15.404454188694217
-3.775659824046919,1.3117799460209388e-19,3.377534080762286e-05,4026346.127660139,6.414045837453264e-07,17.867406082061184
-3.702346041055719,1.3117799460209388e-19,3.377534080762286e-05,4026346.127660139,6.414045837453264e-07,17.867406082061184
-3.6290322580645125,4.845876763851812e-19,3.433968106246964e-05,1108144.1186800776,2.9807854991835575e-06,13.892407139795361
-3.555718475073313,4.845876763851812e-19,3.433968106246964e-05,1108144.1186800776,2.9807854991835575e-06,13.892407139795361
-3.482404692082106,8.492879552321656e-18,3.424504282572356e-05,63054.35720596882,0.00012254582262686642,3.6929293547924376
-3.4090909090909065,8.492879552321656e-18,3.424504282572356e-05,63054.35720596882,0.00012254582262686642,3.6929293547924376
-3.335777126099707,3.345013029391432e-17,3.4366060695741675e-05,16065.871646636471,0.0010935538134258004,0.9991277060695184
-3.2624633431085,3.345013029391432e-17,3.4366060695741675e-05,16065.871646636471,0.0010935538134258004,0.9991277060695184
-3.1891495601173006,3.733936444244647e-17,3.793627061270099e-05,15887.664749444117,0.0027800831467103973,1.771407456417808
-3.115835777126101,3.733936444244647e-17,3.793627061270099e-05,15887.664749444117,0.0027800831467103973,1.771407456417808
-3.042521994134894,4.0675282591532426e-17,4.070883180615336e-05,15650.579211700826,0.005490640510628608,1.999384867552016
-2.9692082111436946,4.0675282591532426e-17,4.070883180615336e-05,15650.579211700826,0.005490640510628608,1.999384867552016
-2.895894428152488,4.4012622675441e-17,4.3206141320074355e-05,15351.138401238377,0.009617149076708329,2.3667493485067865
-2.8225806451612883,4.4012622675441e-17,4.3206141320074355e-05,15351.138401238377,0.009617149076708329,2.3667493485067865
-2.7492668621700886,4.7347092315574946e-17,4.540490813131352e-05,14996.221345501404,0.015578146952078379,2.880440631669059
-2.675953079178882,4.7347092315574946e-17,4.540490813131352e-05,14996.221345501404,0.015578146952078379,2.880440631669059
-2.6026392961876823,5.108788044645341e-17,4.768526264981568e-05,14596.161101312578,0.023861070977308323,3.3936069960219486
-2.5293255131964756,5.108788044645341e-17,4.768526264981568e-05,14596.161101312578,0.023861070977308323,3.3936069960219486
-2.456011730205276,5.599968566323634e-17,5.0697127803994485e-05,14156.963756275312,0.035167755886069185,3.8354743895856904
-2.3826979472140764,5.599968566323634e-17,5.0697127803994485e-05,14156.963756275312,0.035167755886069185,3.8354743895856904
-2.3093841642228696,6.038337842801677e-17,5.3296687166857466e-05,13802.417527237678,0.04223307088731508,4.155749737472512
-2.23607038123167,6.440544080451093e-17,5.5841427840210284e-05,13558.333475311349,0.050480843653909854,4.265824137324436
-2.1627565982404704,6.932906325674538e-17,5.88836209977657e-05,13281.634677007063,0.06022778998038758,4.359027789073941
-2.0894428152492637,7.531569965066494e-17,6.26363352617285e-05,13005.084522358506,0.0717595509580984,4.408433223214172
-2.016129032258064,8.300324774650632e-17,6.745062540992833e-05,12707.591603948387,0.0855865089892365,4.416398692265884
-1.9428152492668573,9.229558985368226e-17,7.316983661988336e-05,12397.196630549093,0.10225865426474895,4.3498473949808725
-1.8695014662756577,1.0435987221755779e-16,8.055062996740354e-05,12070.013520089182,0.1226562130555255,4.240862421138057
-1.796187683284458,1.1979642541613312e-16,8.980828737662179e-05,11723.165850657095,0.14795241900052,4.051592752491125
-1.7228739002932514,1.4033151252754456e-16,0.00010192531152483747,11357.93019680555,0.1799056909874176,3.7980901595073293
-1.6495601173020518,1.6779087187368675e-16,0.00011771146393871446,10970.408111759047,0.2210557629198494,3.4628129606074287
-1.576246334310845,2.054760015921795e-16,0.00013880504717738294,10563.710867735803,0.2752320146301165,3.0592655855642725
-1.5029325513196454,2.5787563792066354e-16,0.0001672030676585317,10139.260466804973,0.3481804108863747,2.589593759810435
-1.4296187683284458,3.3234742207657037e-16,0.0002062843951734099,9706.136968748444,0.4487137457622238,2.079775958397924
-1.356304985337239,4.4158911490443596e-16,0.0002620420356441147,9279.508179577524,0.5908229681582616,1.5703018860581566
-1.2829912023460395,6.038716742682766e-16,0.0003429283235274756,8880.36980763366,0.7960710719351632,1.0948359924619764
-1.2096774193548399,8.510847078747247e-16,0.0004646018998521811,8536.51382609349,1.0985954145865051,0.6761312279611903
-1.1363636363636331,1.3712118649305967e-15,0.0007264407145827801,8284.531782724858,1.60164860862906,0.175759014020107
-1.0630498533724335,1.0740717343399136e-14,0.0017477735782111304,2544.62761481397,5.586090476503214,1.2843459133472626
-0.9897360703812268,4.996633586290344e-14,0.0028267979710432985,884.6869519221668,24.1219064961629,0.027527501767073522
-0.9164222873900272,4.998377798409095e-14,0.00282667321924077,884.339206180619,42.664192951241574,0.03115074880140797
-0.8431085043988276,4.998377689199914e-14,0.00282660917378712,884.3191885535707,61.20647900119123,0.03678235449404083
-0.7697947214076208,4.998377689199914e-14,0.002826510718949433,884.2883864522474,79.74876505114088,0.04408925446944322
-0.6964809384164212,4.998377689199914e-14,0.0028263522300746055,884.2388023942594,98.29105110109053,0.05380617297888164
-0.6231671554252145,4.998377689199914e-14,0.0028260839993348524,884.1548850305421,116.83333715104018,0.06711937904214
-0.5498533724340149,4.998377689199914e-14,0.0028256010809990127,884.0038015504317,135.37562320098982,0.08604336985220541
-0.47653958944281527,4.998377689199914e-14,0.0028246608490979453,883.7096451741223,153.91790925093946,0.11422208155199505
-0.40322580645160855,4.998377689199914e-14,0.0028226331461868493,883.0752679105103,172.4601953008891,0.15879814274439738
-0.32991202346040893,4.998377689199914e-14,0.0028176074174583398,881.5029428815317,191.00248135083874,0.2353317013036229
-0.2565982404692093,4.998377689199914e-14,0.002802409612786691,876.7482316820978,209.54476740078837,0.3828804434107511
-0.1832844574780026,4.998377689199914e-14,0.0027900668378517523,872.8867311902061,228.087053450738,0.4697638980758731
-0.10997067448680298,4.998377689199914e-14,0.002811843536081646,879.6996830077488,246.62933950068765,0.2999592014074694
-0.036656891495596255,4.998377689199914e-14,0.0028227435161136145,883.10979770861,265.1716255506373,0.15669848641114814
0.03665689149560336,4.998377689199914e-14,0.0028262860137578897,884.2180862796971,283.713911600587,0.15669848640904716
0.10997067448680298,4.998377689199914e-14,0.002813497389261247,880.2170994639516,302.25619765053665,0.29995920141732113
0.1832844574780097,4.998377689199914e-14,0.002787920140267963,872.2151258324612,320.7984837004863,0.4697638981143232
0.2565982404692093,4.998377689199914e-14,0.0028007087647646052,876.2161126482065,339.340769750436,0.38288044349265804
0.32991202346041604,4.998377689199914e-14,0.002813497389261247,880.2170994639516,357.88305580038565,0.23533170144360352
0.40322580645161565,4.998377689199914e-14,0.0028262860137578884,884.2180862796968,376.4253418503353,0.15879814295701714
0.47653958944281527,4.998377689199914e-14,0.002826286013757889,884.2180862796969,394.967627900285,0.11422208185180174
0.549853372434022,4.998377689199914e-14,0.0028262860137578897,884.2180862796971,413.50991395023465,0.08604337025374025
0.6231671554252216,4.998377689199914e-14,0.002826286013757889,884.2180862796969,432.0522000001843,0.0671193795599412
0.6964809384164212,4.998377689199914e-14,0.002826286013757889,884.2180862796969,450.594486050134,0.053806173627485854
0.769794721407628,4.998377689199914e-14,0.002826286013757889,884.2180862796969,469.13677210008365,0.044089255263386286
0.8431085043988276,4.998377689199914e-14,0.002826286013757889,884.2180862796969,487.6790581500333,0.03678235544785807
0.9164222873900343,4.9983778736708175e-14,0.0028262861180652406,884.2180862796972,506.2213448843074,0.03115103608738083
0.9897360703812339,4.996794451749537e-14,0.0028253907869181635,884.218086279697,524.7577576602639,0.028124349485681023
1.0630498533724335,1.0947993444846287e-14,0.0020167951647883414,2880.71050733657,528.8190919321006,1.4832046724906824
1.1363636363636402,2.946498461420037e-15,0.0007433075357474881,3944.887940586852,529.9116874885724,0.94039393954092
1.2096774193548399,1.1540222224455975e-15,0.0003805155695063316,5156.21019803694,530.3389986686376,0.7206653800521816
1.2829912023460466,5.903314075826297e-16,0.00023884061930744296,6326.807966973183,530.5569533842569,0.5152121095399772
1.3563049853372462,3.5949708798626817e-16,0.00016893035197251133,7348.262532784922,530.6890939749275,0.41090229833008696
1.4296187683284458,2.4823726770287384e-16,0.00012875333300328945,8110.802976320372,530.7798371938588,0.3765022779845982
1.5029325513196525,1.8771910416918415e-16,0.00010285539204337829,8568.22662466957,530.8480592204745,0.34477040975684015
1.5762463343108521,1.507910273125454e-16,8.457035903752174e-05,8770.311693847292,530.9025532420472,0.3120799792446013
1.6495601173020518,1.2596016994761675e-16,7.092765717325056e-05,8805.51438380262,530.9478310684225,0.28403606127619535
1.7228739002932585,1.0790620153981489e-16,6.036493745283043e-05,8748.038867325049,530.9864218753858,0.2629384296331492
1.796187683284458,9.396766431521072e-17,5.196926871120897e-05,8648.494778672211,531.0198592923414,0.251238337336251
1.8695014662756648,8.275293689653857e-17,4.518397216975667e-05,8538.338055483919,531.0491554888424,0.2472030924311417
1.9428152492668644,7.342353668663532e-17,3.962063316146883e-05,8438.368085668366,531.0750082976299,0.24867541400502657
2.016129032258064,6.54910029162092e-17,3.502330756952117e-05,8362.726062100512,531.0979331996006,0.25280049594839854
2.089442815249271,5.862084478830897e-17,3.119564909443851e-05,8321.74315913778,531.1183222063664,0.2565191470094893
2.1627565982404704,5.255612013562781e-17,2.7970939042164585e-05,8322.544079398976,531.1364737283824,0.26111695301754045
2.236070381231677,4.717931692727632e-17,2.5263209833447332e-05,8373.542606560744,531.1526436972337,0.259859912284099
2.3093841642228767,4.242260356007595e-17,2.2996663961494768e-05,8476.95493867851,531.1670642340033,0.2485672429633641
2.3826979472140764,3.83726930753959e-17,2.11861001050456e-05,8633.782304601662,523.7463712645771,0.2553668724551841
2.456011730205283,3.83726930753959e-17,2.11861001050456e-05,8633.782304601662,523.7463712645771,0.2553668724551841
2.5293255131964827,3.292213512529495e-17,1.81637723283795e-05,8627.608119658824,523.7683001162706,0.28824798923809664
2.6026392961876823,3.292213512529495e-17,1.81637723283795e-05,8627.608119658824,523.7683001162706,0.28824798923809664
2.675953079178889,2.894490408017092e-17,1.5849341016231882e-05,8562.714207387797,523.7873704843342,0.3438954562887638
2.7492668621700886,2.894490408017092e-17,1.5849341016231882e-05,8562.714207387797,523.7873704843342,0.3438954562887638
2.8225806451612954,2.5960710733596412e-17,1.4027314572436177e-05,8449.486420368856,523.8043150513143,0.3864157777450033
2.895894428152495,2.5960710733596412e-17,1.4027314572436177e-05,8449.486420368856,523.8043150513143,0.3864157777450033
2.9692082111436946,2.3634015433815572e-17,1.2562840332262328e-05,8312.328140885355,523.8196174140623,0.40211272034742745
3.0425219941349013,2.3634015433815572e-17,1.2562840332262328e-05,8312.328140885355,523.8196174140623,0.40211272034742745
3.115835777126101,2.172777176125278e-17,1.1346923741511945e-05,8166.487459448043,523.8335861767882,0.4004545828617849
3.1891495601173077,2.172777176125278e-17,1.1346923741511945e-05,8166.487459448043,523.8335861767882,0.4004545828617849
3.2624633431085073,2.013168395174193e-17,1.0335115329599129e-05,8028.003949273399,523.8464451176296,0.38354336408886763
3.335777126099707,2.013168395174193e-17,1.0335115329599129e-05,8028.003949273399,523.8464451176296,0.38354336408886763
3.4090909090909136,1.876584334145972e-17,9.485848022232964e-06,7904.609678301734,523.8583573587856,0.3919224583264304
3.4824046920821132,1.876584334145972e-17,9.485848022232964e-06,7904.609678301734,523.8583573587856,0.3919224583264304
3.555718475073313,1.758312835484273e-17,8.773179635405908e-06,7802.490155570717,523.8694495467795,0.47800776303142584
3.6290322580645196,1.758312835484273e-17,8.773179635405908e-06,7802.490155570717,523.8694495467795,0.47800776303142584
3.702346041055719,1.6549157037689157e-17,8.173797539217401e-06,7723.610301650986,523.8798229766516,0.6490970530635751
3.775659824046926,1.6549157037689157e-17,8.173797539217401e-06,7723.610301650986,523.8798229766516,0.6490970530635751
3.8489736070381255,1.56345100970376e-17,7.664138067892065e-06,7665.6925432016205,523.8895582432615,0.8790257407672728
3.922287390029325,1.56345100970376e-17,7.664138067892065e-06,7665.6925432016205,523.8895582432615,0.8790257407672728
3.995601173020532,1.4813852361312315e-17,7.2245399611852694e-06,7626.311487452799,523.8987180144229,1.1488314638438655
4.0689149560117315,1.4813852361312315e-17,7.2245399611852694e-06,7626.311487452799,523.8987180144229,1.1488314638438655
4.142228739002938,1.406707165542644e-17,6.837238692573939e-06,7600.626577037344,523.907353028379,1.4467131089315255
4.215542521994138,1.406707165542644e-17,6.837238692573939e-06,7600.626577037344,523.907353028379,1.4467131089315255
4.288856304985337,1.3378435626978002e-17,6.489553777685036e-06,7585.45884376119,523.9155012035566,1.7649937060649576
4.362170087976544,1.3378435626978002e-17,6.489553777685036e-06,7585.45884376119,523.9155012035566,1.7649937060649576
4.435483870967744,1.2738121219064754e-17,6.181907459835414e-06,7589.086031719022,523.92320315676,2.111718349036961
4.508797653958943,1.2738121219064754e-17,6.181907459835414e-06,7589.086031719022,523.92320315676,2.111718349036961
4.58211143695015,1.2163740775085321e-17,5.905231481312929e-06,7591.75395010792,523.9304815006403,2.448696548053144
4.65542521994135,1.2163740775085321e-17,5.905231481312929e-06,7591.75395010792,523.9304815006403,2.448696548053144
4.7287390029325564,1.1365691570540175e-17,5.871544402373397e-06,8078.46479977376,504.1194939775017,2.9767037998496746
4.802052785923756,1.1365691570540175e-17,5.871544402373397e-06,8078.46479977376,504.1194939775017,2.9767037998496746
4.875366568914956,1.1365691570540175e-17,5.871544402373397e-06,8078.46479977376,504.1194939775017,2.9767037998496746
4.948680351906162,1.0144221177808502e-17,5.38418108749655e-06,8299.908457737421,504.130965860734,3.66976975266958
5.021994134897362,1.0144221177808502e-17,5.38418108749655e-06,8299.908457737421,504.130965860734,3.66976975266958
5.095307917888569,1.0144221177808502e-17,5.38418108749655e-06,8299.908457737421,504.130965860734,3.66976975266958
5.168621700879768,1.0144221177808502e-17,5.38418108749655e-06,8299.908457737421,504.130965860734,3.66976975266958
5.241935483870968,9.183387492145328e-18,4.988330040484202e-06,8494.24188598919,504.1410436828805,4.271195609656147
5.315249266862175,9.183387492145328e-18,4.988330040484202e-06,8494.24188598919,504.1410436828805,4.271195609656147
5.388563049853374,9.183387492145328e-18,4.988330040484202e-06,8494.24188598919,504.1410436828805,4.271195609656147
5.461876832844574,9.183387492145328e-18,4.988330040484202e-06,8494.24188598919,504.1410436828805,4.271195609656147
5.535190615835781,8.369437288038443e-18,4.645128968419569e-06,8679.083581443098,504.1499436156831,4.815537605817092
5.60850439882698,8.369437288038443e-18,4.645128968419569e-06,8679.083581443098,504.1499436156831,4.815537605817092
5.681818181818187,8.369437288038443e-18,4.645128968419569e-06,8679.083581443098,504.1499436156831,4.815537605817092
5.755131964809387,8.369437288038443e-18,4.645128968419569e-06,8679.083581443098,504.1499436156831,4.815537605817092
5.828445747800586,7.670399165478572e-18,4.344862063948954e-06,8857.89203037589,504.15783419695583,5.318222891392774
5.901759530791793,7.670399165478572e-18,4.344862063948954e-06,8857.89203037589,504.15783419695583,5.318222891392774
5.975073313782993,7.670399165478572e-18,4.344862063948954e-06,8857.89203037589,504.15783419695583,5.318222891392774
6.048387096774199,7.670399165478572e-18,4.344862063948954e-06,8857.89203037589,504.15783419695583,5.318222891392774
6.121700879765399,7.064457463980783e-18,4.0827841998113086e-06,9037.534429911011,504.1648518216084,5.787595413525343
6.1950146627565985,7.064457463980783e-18,4.0827841998113086e-06,9037.534429911011,504.1648518216084,5.787595413525343
6.268328445747805,7.064457463980783e-18,4.0827841998113086e-06,9037.534429911011,504.1648518216084,5.787595413525343
6.341642228739005,7.064457463980783e-18,4.0827841998113086e-06,9037.534429911011,504.1648518216084,5.787595413525343
6.4149560117302045,7.064457463980783e-18,4.0827841998113086e-06,9037.534429911011,504.1648518216084,5.787595413525343
6.488269794721411,6.537212810333315e-18,3.854692860968002e-06,9220.819281273754,504.17110973609965,6.233754592149057
6.561583577712611,6.537212810333315e-18,3.854692860968002e-06,9220.819281273754,504.17110973609965,6.233754592149057
6.6348973607038175,6.537212810333315e-18,3.854692860968002e-06,9220.819281273754,504.17110973609965,6.233754592149057
6.708211143695017,6.537212810333315e-18,3.854692860968002e-06,9220.819281273754,504.17110973609965,6.233754592149057
6.781524926686217,6.0717649943422e-18,3.654537616346815e-06,9412.171598010054,504.17669774380255,6.662419531059579
6.8548387096774235,6.0717649943422e-18,3.654537616346815e-06,9412.171598010054,504.17669774380255,6.662419531059579
6.928152492668623,6.0717649943422e-18,3.654537616346815e-06,9412.171598010054,504.17669774380255,6.662419531059579
7.00146627565983,6.0717649943422e-18,3.654537616346815e-06,9412.171598010054,504.17669774380255,6.662419531059579
7.074780058651029,5.659324749165129e-18,3.4790645068462385e-06,9613.24961942555,504.18169124531306,7.089778058562284
7.148093841642229,5.659324749165129e-18,3.4790645068462385e-06,9613.24961942555,504.18169124531306,7.089778058562284
7.221407624633436,5.659324749165129e-18,3.4790645068462385e-06,9613.24961942555,504.18169124531306,7.089778058562284
7.294721407624635,5.659324749165129e-18,3.4790645068462385e-06,9613.24961942555,504.18169124531306,7.089778058562284
7.368035190615835,5.290318997811743e-18,3.322062113097146e-06,9819.700501593803,504.1861530676099,7.515706410823398
7.441348973607042,5.290318997811743e-18,3.322062113097146e-06,9819.700501593803,504.1861530676099,7.515706410823398
7.514662756598241,5.290318997811743e-18,3.322062113097146e-06,9819.700501593803,504.1861530676099,7.515706410823398
7.587976539589448,5.290318997811743e-18,3.322062113097146e-06,9819.700501593803,504.1861530676099,7.515706410823398
7.661290322580648,4.965715057581436e-18,3.188213117379829e-06,10040.096868173865,504.19014517346363,7.937879521514938
7.734604105571847,4.965715057581436e-18,3.188213117379829e-06,10040.096868173865,504.19014517346363,7.937879521514938
7.807917888563054,4.965715057581436e-18,3.188213117379829e-06,10040.096868173865,504.19014517346363,7.937879521514938
7.881231671554254,4.965715057581436e-18,3.188213117379829e-06,10040.096868173865,504.19014517346363,7.937879521514938
7.95454545454546,4.965715057581436e-18,3.188213117379829e-06,10040.096868173865,504.19014517346363,7.937879521514938
8.02785923753666,4.680940599102888e-18,3.0756497763802483e-06,10274.864536904046,504.19372354599267,8.347886225656717
8.10117302052786,4.680940599102888e-18,3.0756497763802483e-06,10274.864536904046,504.19372354599267,8.347886225656717
8.174486803519066,4.680940599102888e-18,3.0756497763802483e-06,10274.864536904046,504.19372354599267,8.347886225656717
8.247800586510266,4.680940599102888e-18,3.0756497763802483e-06,10274.864536904046,504.19372354599267,8.347886225656717
8.321114369501466,4.432849957327011e-18,2.984828203901823e-06,10529.522139839612,504.1969377299469,8.752318443069507
8.394428152492672,4.432849957327011e-18,2.984828203901823e-06,10529.522139839612,504.1969377299469,8.752318443069507
8.467741935483872,4.432849957327011e-18,2.984828203901823e-06,10529.522139839612,504.1969377299469,8.752318443069507
8.541055718475079,4.432849957327011e-18,2.984828203901823e-06,10529.522139839612,504.1969377299469,8.752318443069507
8.614369501466278,4.213253343753315e-18,2.9087296631189424e-06,10795.882264768266,504.1998280453822,9.160944307336221
8.687683284457478,4.213253343753315e-18,2.9087296631189424e-06,10795.882264768266,504.1998280453822,9.160944307336221
8.760997067448685,4.213253343753315e-18,2.9087296631189424e-06,10795.882264768266,504.1998280453822,9.160944307336221
8.834310850439884,4.213253343753315e-18,2.9087296631189424e-06,10795.882264768266,504.1998280453822,9.160944307336221
8.907624633431091,4.01757280004495e-18,2.8435103939493904e-06,11067.853932498909,504.20242897784476,9.573936717716752
8.98093841642229,4.01757280004495e-18,2.8435103939493904e-06,11067.853932498909,504.20242897784476,9.573936717716752
9.05425219941349,4.01757280004495e-18,2.8435103939493904e-06,11067.853932498909,504.20242897784476,9.573936717716752
9.127565982404697,4.01757280004495e-18,2.8435103939493904e-06,11067.853932498909,504.20242897784476,9.573936717716752
9.200879765395896,3.8440421338595275e-18,2.78947155590902e-06,11347.655742467292,504.204771159674,9.989120026718222
9.274193548387096,3.8440421338595275e-18,2.78947155590902e-06,11347.655742467292,504.204771159674,9.989120026718222
9.347507331378303,3.8440421338595275e-18,2.78947155590902e-06,11347.655742467292,504.204771159674,9.989120026718222
